TIME,GEO,ANIMALS,MONTH,UNIT,Value
2013,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"20,687.05"
2013,European Union - 27 countries (2007-2013),"Bovine animals, 1 year",December,Thousand heads (animals),"18,250.16"
2013,European Union - 25 countries (2004-2006),Live bovine animals,December,Thousand heads (animals),"84,684.48"
2013,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year",December,Thousand heads (animals),"25,398.97"
2013,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"5,072.62"
2013,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"20,325.35"
2013,European Union - 25 countries (2004-2006),"Bovine animals, 1 year",December,Thousand heads (animals),"17,950.78"
2013,European Union - 15 countries (1995-2004),Live bovine animals,December,Thousand heads (animals),"74,598.78"
2013,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year",December,Thousand heads (animals),"22,719.70"
2013,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"4,565.10"
2013,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"18,153.60"
2013,European Union - 15 countries (1995-2004),"Bovine animals, 1 year",December,Thousand heads (animals),"15,594.54"
2013,Belgium,Live bovine animals,December,Thousand heads (animals),"2,441.32"
2013,Belgium,"Bovine animals, less than 1 year",December,Thousand heads (animals),717.73
2013,Belgium,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),165.12
2013,Belgium,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),552.61
2013,Belgium,"Bovine animals, 1 year",December,Thousand heads (animals),489.68
2013,Bulgaria,Live bovine animals,December,Thousand heads (animals),585.55
2013,Bulgaria,"Bovine animals, less than 1 year",December,Thousand heads (animals),150.04
2013,Bulgaria,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),88.84
2013,Bulgaria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),61.2
2013,Bulgaria,"Bovine animals, 1 year",December,Thousand heads (animals),61.68
2013,Czechia,Live bovine animals,December,Thousand heads (animals),"1,332.08"
2013,Czechia,"Bovine animals, less than 1 year",December,Thousand heads (animals),390.42
2013,Czechia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),8.73
2013,Czechia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),381.7
2013,Czechia,"Bovine animals, 1 year",December,Thousand heads (animals),299.73
2013,Denmark,Live bovine animals,December,Thousand heads (animals),"1,583.00"
2013,Denmark,"Bovine animals, less than 1 year",December,Thousand heads (animals),528
2013,Denmark,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),255
2013,Denmark,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),273
2013,Denmark,"Bovine animals, 1 year",December,Thousand heads (animals),319
2013,Germany (until 1990 former territory of the FRG),Live bovine animals,December,Thousand heads (animals),"12,685.99"
2013,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year",December,Thousand heads (animals),"3,878.25"
2013,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),214.6
2013,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"3,663.65"
2013,Germany (until 1990 former territory of the FRG),"Bovine animals, 1 year",December,Thousand heads (animals),"3,014.73"
2013,Estonia,Live bovine animals,December,Thousand heads (animals),261.4
2013,Estonia,"Bovine animals, less than 1 year",December,Thousand heads (animals),70.7
2013,Estonia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),3.4
2013,Estonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),67.3
2013,Estonia,"Bovine animals, 1 year",December,Thousand heads (animals),53.6
2013,Ireland,Live bovine animals,December,Thousand heads (animals),"6,309.05"
2013,Ireland,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,893.29"
2013,Ireland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),5.34
2013,Ireland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"1,887.95"
2013,Ireland,"Bovine animals, 1 year",December,Thousand heads (animals),"1,714.41"
2013,Greece,Live bovine animals,December,Thousand heads (animals),653
2013,Greece,"Bovine animals, less than 1 year",December,Thousand heads (animals),167
2013,Greece,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),48
2013,Greece,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),119
2013,Greece,"Bovine animals, 1 year",December,Thousand heads (animals),129
2013,Spain,Live bovine animals,December,Thousand heads (animals),"5,802.22"
2013,Spain,"Bovine animals, less than 1 year",December,Thousand heads (animals),"2,067.77"
2013,Spain,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"1,408.53"
2013,Spain,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),659.24
2013,Spain,"Bovine animals, 1 year",December,Thousand heads (animals),735.1
2013,France,Live bovine animals,December,Thousand heads (animals),"19,129.00"
2013,France,"Bovine animals, less than 1 year",December,Thousand heads (animals),"5,453.00"
2013,France,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),635
2013,France,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"4,817.00"
2013,France,"Bovine animals, 1 year",December,Thousand heads (animals),"3,441.00"
2013,Croatia,Live bovine animals,December,Thousand heads (animals),442
2013,Croatia,"Bovine animals, less than 1 year",December,Thousand heads (animals),145
2013,Croatia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),19
2013,Croatia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),126
2013,Croatia,"Bovine animals, 1 year",December,Thousand heads (animals),92
2013,Italy,Live bovine animals,December,Thousand heads (animals),"6,249.29"
2013,Italy,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,680.32"
2013,Italy,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),485.48
2013,Italy,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"1,194.84"
2013,Italy,"Bovine animals, 1 year",December,Thousand heads (animals),"1,456.56"
2013,Cyprus,Live bovine animals,December,Thousand heads (animals),57.08
2013,Cyprus,"Bovine animals, less than 1 year",December,Thousand heads (animals),21.08
2013,Cyprus,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),9.48
2013,Cyprus,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),11.6
2013,Cyprus,"Bovine animals, 1 year",December,Thousand heads (animals),9.11
2013,Latvia,Live bovine animals,December,Thousand heads (animals),406.49
2013,Latvia,"Bovine animals, less than 1 year",December,Thousand heads (animals),109.28
2013,Latvia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),52.99
2013,Latvia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),56.29
2013,Latvia,"Bovine animals, 1 year",December,Thousand heads (animals),75.31
2013,Lithuania,Live bovine animals,December,Thousand heads (animals),713.5
2013,Lithuania,"Bovine animals, less than 1 year",December,Thousand heads (animals),186.5
2013,Lithuania,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),55.2
2013,Lithuania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),131.3
2013,Lithuania,"Bovine animals, 1 year",December,Thousand heads (animals),143.6
2013,Luxembourg,Live bovine animals,December,Thousand heads (animals),198.24
2013,Luxembourg,"Bovine animals, less than 1 year",December,Thousand heads (animals),55.23
2013,Luxembourg,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),3.95
2013,Luxembourg,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),51.28
2013,Luxembourg,"Bovine animals, 1 year",December,Thousand heads (animals),45.24
2013,Hungary,Live bovine animals,December,Thousand heads (animals),782
2013,Hungary,"Bovine animals, less than 1 year",December,Thousand heads (animals),212
2013,Hungary,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),53
2013,Hungary,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),159
2013,Hungary,"Bovine animals, 1 year",December,Thousand heads (animals),179
2013,Malta,Live bovine animals,December,Thousand heads (animals),15.22
2013,Malta,"Bovine animals, less than 1 year",December,Thousand heads (animals),4.3
2013,Malta,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),0
2013,Malta,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),4.3
2013,Malta,"Bovine animals, 1 year",December,Thousand heads (animals),3.76
2013,Netherlands,Live bovine animals,December,Thousand heads (animals),"4,090.00"
2013,Netherlands,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,653.00"
2013,Netherlands,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"1,026.00"
2013,Netherlands,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),627
2013,Netherlands,"Bovine animals, 1 year",December,Thousand heads (animals),627
2013,Austria,Live bovine animals,December,Thousand heads (animals),"1,958.28"
2013,Austria,"Bovine animals, less than 1 year",December,Thousand heads (animals),626.97
2013,Austria,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),162.85
2013,Austria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),464.12
2013,Austria,"Bovine animals, 1 year",December,Thousand heads (animals),434.55
2013,Poland,Live bovine animals,December,Thousand heads (animals),"5,589.54"
2013,Poland,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,408.63"
2013,Poland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),289.98
2013,Poland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"1,118.65"
2013,Poland,"Bovine animals, 1 year",December,Thousand heads (animals),"1,371.60"
2013,Portugal,Live bovine animals,December,Thousand heads (animals),"1,470.50"
2013,Portugal,"Bovine animals, less than 1 year",December,Thousand heads (animals),425.23
2013,Portugal,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),105.7
2013,Portugal,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),319.53
2013,Portugal,"Bovine animals, 1 year",December,Thousand heads (animals),211.29
2013,Romania,Live bovine animals,December,Thousand heads (animals),"2,022.40"
2013,Romania,"Bovine animals, less than 1 year",December,Thousand heads (animals),454.1
2013,Romania,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),153.6
2013,Romania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),300.5
2013,Romania,"Bovine animals, 1 year",December,Thousand heads (animals),237.7
2013,Slovenia,Live bovine animals,December,Thousand heads (animals),460.58
2013,Slovenia,"Bovine animals, less than 1 year",December,Thousand heads (animals),143.85
2013,Slovenia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),14.15
2013,Slovenia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),129.69
2013,Slovenia,"Bovine animals, 1 year",December,Thousand heads (animals),122.97
2013,Slovakia,Live bovine animals,December,Thousand heads (animals),467.82
2013,Slovakia,"Bovine animals, less than 1 year",December,Thousand heads (animals),132.52
